position,title,address,website,phone,order_online,rating,reviews,price,thumbnail,unclaimed_listing,type,types,service_options,hours,operating_hours,place_id,data_id,data_cid,gps_coordinates
1,NHK Museum of Broadcasting,"2 Chome-1-1 Atago, Minato City, Tokyo 105-0002, Japan",http://www.nhk.or.jp/museum/,+81 3-5400-6900,,4.3,1223,,https://lh5.googleusercontent.com/p/AF1QipPF5PUDydOcM2e79arUANCtcmXxSCdUvj2kdNqt=w122-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–4:30 PM"",
  ""wednesday"": ""9:30 AM–4:30 PM"",
  ""thursday"": ""9:30 AM–4:30 PM"",
  ""friday"": ""9:30 AM–4:30 PM"",
  ""saturday"": ""9:30 AM–4:30 PM"",
  ""sunday"": ""9:30 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJCcGIPpSLGGARzZ4ZW6hu6NE,0x60188b943e88c109:0xd1e86ea85b199ecd,15125461017885777613,"{
  ""latitude"": 35.6637951,
  ""longitude"": 139.748291
}"
2,The Seiko Museum Ginza,"4 Chome-3-13 Ginza, Chuo City, Tokyo 104-0061, Japan",https://museum.seiko.co.jp/,+81 3-5159-1881,,4.6,816,,https://lh5.googleusercontent.com/p/AF1QipOCkG3CkTN_FnF82QtKn2dvlfpfQERWI79BYjsH=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closes soon ⋅ 6 PM ⋅ Opens 10:30 AM Wed,"{
  ""tuesday"": ""10:30 AM–6 PM"",
  ""wednesday"": ""10:30 AM–6 PM"",
  ""thursday"": ""10:30 AM–6 PM"",
  ""friday"": ""10:30 AM–6 PM"",
  ""saturday"": ""10:30 AM–6 PM"",
  ""sunday"": ""10:30 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJS1c9oWGLGGARgG_uEItN0aY,0x60188b61a13d574b:0xa6d14d8b10ee6f80,12020474140108418944,"{
  ""latitude"": 35.6723942,
  ""longitude"": 139.7644252
}"
3,Taitō City Calligraphy Museum,"2 Chome-10-4 Negishi, Taito City, Tokyo 110-0003, Japan",https://www.taitogeibun.net/shodou/,+81 3-3872-2645,,4.1,272,,https://lh5.googleusercontent.com/p/AF1QipM7P5JYbptPv_JtOvpJFokf2pCUerYMPfML7nJw=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–4:30 PM"",
  ""wednesday"": ""9:30 AM–4:30 PM"",
  ""thursday"": ""9:30 AM–4:30 PM"",
  ""friday"": ""9:30 AM–4:30 PM"",
  ""saturday"": ""9:30 AM–4:30 PM"",
  ""sunday"": ""9:30 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJV9V04YCOGGAR1vJXsD-8tmc,0x60188e80e174d557:0x67b6bc3fb057f2d6,7473367613395432150,"{
  ""latitude"": 35.7247598,
  ""longitude"": 139.77622929999998
}"
4,Asakura Museum of Sculpture,"7 Chome-18-10 Yanaka, Taito City, Tokyo 110-0001, Japan",https://www.taitogeibun.net/asakura/,+81 3-3821-4549,,4.5,1000,,https://lh5.googleusercontent.com/p/AF1QipP36nAgeRRvX6obEelWwY_dnhH8C-yt5raD1z6-=w163-h92-k-no,,Sculpture museum,"[
  ""Sculpture museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–4:30 PM"",
  ""wednesday"": ""9:30 AM–4:30 PM"",
  ""thursday"": ""Closed"",
  ""friday"": ""9:30 AM–4:30 PM"",
  ""saturday"": ""9:30 AM–4:30 PM"",
  ""sunday"": ""9:30 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJeRYrbNSNGGAR0P33uymr9Ug,0x60188dd46c2b1679:0x48f5ab29bbf7fdd0,5257296335760522704,"{
  ""latitude"": 35.7268444,
  ""longitude"": 139.76852499999998
}"
5,Kokugakuin University Museum,"4 Chome-10-28 Higashi, Shibuya, Tokyo 150-8440, Japan",http://museum.kokugakuin.ac.jp/,+81 3-5466-0359,,4.5,799,,https://lh5.googleusercontent.com/p/AF1QipOZrNQYaRViux_z6RH7-thV_-iioS8inBT83x4k=w163-h92-k-no,,History museum,"[
  ""History museum"",
  ""Archaeological museum"",
  ""Tourist attraction""
]",,Closes soon ⋅ 6 PM ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJWVhdZF2LGGAREoAcS5G19vM,0x60188b5d645d5859:0xf3f6b5914b1c8012,17579437831122354194,"{
  ""latitude"": 35.6563933,
  ""longitude"": 139.7111598
}"
6,Statistical Museum,"19-1 Wakamatsucho, Shinjuku City, Tokyo 162-0056, Japan",https://www.stat.go.jp/museum/index.html,+81 3-5273-1187,,4.2,29,,https://lh5.googleusercontent.com/p/AF1QipNZPqE9ZxYwm6u_xS2wH-FArvpjEva60KzksS1W=w163-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Science museum""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""Closed"",
  ""sunday"": ""Closed"",
  ""monday"": ""9:30 AM–5 PM""
}",ChIJhdIjoOGMGGARLTIECbD8hx0,0x60188ce1a023d285:0x1d87fcb00904322d,2127947181951562285,"{
  ""latitude"": 35.7001375,
  ""longitude"": 139.7153694
}"
7,Tokyo National Museum - Kuroda Memorial Hall,"Japan, 〒110-0007 Tokyo, Taito City, Uenokoen, 13−9, 東京国立博物館内",http://www.tobunken.go.jp/kuroda/,+81 3-5777-8600,,4.2,388,,https://lh5.googleusercontent.com/p/AF1QipP-XFfMfN7lZ0QNd6UrKoMjgbwTaUw7qaQ9k8Nt=w163-h92-k-no,TRUE,Art museum,"[
  ""Art museum"",
  ""Museum""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJ6Y6zfYKOGGAROKO-XBfYfn4,0x60188e827db38ee9:0x7e7ed8175cbea338,9114960290696307512,"{
  ""latitude"": 35.7188856,
  ""longitude"": 139.7733811
}"
8,"Currency Museum, Institute for Monetary and Economic Studies, Bank of Japan","日本銀行分館内, 1 Chome-3-1 Nihonbashihongokucho, Chuo City, Tokyo 103-0021, Japan",http://www.imes.boj.or.jp/cm/index.html,+81 3-3277-3037,,4.2,2088,,https://lh5.googleusercontent.com/p/AF1QipNledL2gnJWDzeLsQIPGaaIbwYlmH0FShIRUMem=w124-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–4:30 PM"",
  ""wednesday"": ""9:30 AM–4:30 PM"",
  ""thursday"": ""9:30 AM–4:30 PM"",
  ""friday"": ""9:30 AM–4:30 PM"",
  ""saturday"": ""9:30 AM–4:30 PM"",
  ""sunday"": ""9:30 AM–4:30 PM"",
  ""monday"": ""Closed""
}",ChIJYT_QOf6LGGAR2l2t7xZpFMs,0x60188bfe39d03f61:0xcb146916efad5dda,14633436636464897498,"{
  ""latitude"": 35.685461499999995,
  ""longitude"": 139.7716826
}"
9,Yoshida Kichizo Memorial Museum,"1 Chome-4-7 Imado, Taito City, Tokyo 111-0024, Japan",https://a-round.info/live_2020_autumn/shop/yoshidakaban/,+81 3-3876-4655,,4.8,6,,https://lh5.googleusercontent.com/p/AF1QipN4nV_EL4vPmRDTgdmXoifsi5_BjBJEHg-G-oXm=w122-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,,,ChIJH9oZWN2OGGARMz1raTKqM1I,0x60188edd5819da1f:0x5233aa32696b3d33,5923265068416056627,"{
  ""latitude"": 35.719572899999996,
  ""longitude"": 139.8042582
}"
10,Tokyo Origami Museum,"1 Chome-31-5 Honjo, Sumida City, Tokyo 130-0004, Japan",http://www.origami-noa.jp/,+81 3-3625-1161,,4,110,,https://lh5.googleusercontent.com/p/AF1QipPBgXYCZUnvLpkleInuXIoDOZ2UpidgxMlde6NK=w122-h92-k-no,,Museum,"[
  ""Museum"",
  ""Adult education school"",
  ""Gift shop"",
  ""Toy store""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5:30 PM"",
  ""wednesday"": ""9:30 AM–5:30 PM"",
  ""thursday"": ""9:30 AM–5:30 PM"",
  ""friday"": ""9:30 AM–5:30 PM"",
  ""saturday"": ""9:30 AM–5:30 PM"",
  ""sunday"": ""9:30 AM–5:30 PM"",
  ""monday"": ""9:30 AM–5:30 PM""
}",ChIJA9TmNMmOGGARG_c-vBf8kDA,0x60188ec934e6d403:0x3090fc17bc3ef71b,3499574089339565851,"{
  ""latitude"": 35.704796699999996,
  ""longitude"": 139.7983724
}"
11,Women's Active Museum on War and Peace,"AVACOビル 2F, 2 Chome-3-18 Nishiwaseda, Shinjuku City, Tokyo 169-0051, Japan",https://wam-peace.org/,+81 3-3202-4633,,4.3,123,,https://lh5.googleusercontent.com/p/AF1QipMjWYPDVp9C0tMn-8oSB8yfVHIwr55m97bkFs7w=w122-h92-k-no,,War museum,"[
  ""War museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 1 PM Fri,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""Closed"",
  ""friday"": ""1–6 PM"",
  ""saturday"": ""1–6 PM"",
  ""sunday"": ""1–6 PM"",
  ""monday"": ""1–6 PM""
}",ChIJn7EnWhmNGGAR41qlMlKouN0,0x60188d195a27b19f:0xddb8a85232a55ae3,15976704749087316707,"{
  ""latitude"": 35.7080224,
  ""longitude"": 139.71633359999998
}"
12,Miura Kanzashi Mini-Museum,"3 Chome-22-7 Higashikomagata, Sumida City, Tokyo 130-0005, Japan",https://www.instagram.com/kazari_kanzashi/,+81 3-6751-8858,,4.9,7,,https://lh5.googleusercontent.com/p/AF1QipMJQuVdPMi7QNj2XNPfR5TNQXxoz5sYOG_zHLqC=w163-h92-k-no,,Museum,"[
  ""Museum""
]",,Closes soon ⋅ 6 PM ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""10 AM–6 PM""
}",ChIJGV9MjMePGGARfpRqtmTjchA,0x60188fc78c4c5f19:0x1072e364b66a947e,1185259673648534654,"{
  ""latitude"": 35.7078863,
  ""longitude"": 139.8029772
}"
13,Ancient Orient Museum,"サンシャインシティ Bunka Kaikan Bldg., 7F, 3 Chome-1-4 Higashiikebukuro, Toshima City, Tokyo 170-0013, Japan",https://aom-tokyo.com/,+81 3-3989-3491,,4.2,434,,https://lh5.googleusercontent.com/p/AF1QipNHXXBN0LEiKL0oS3v4buUHjVAGUMTRH0mtRyad=w138-h92-k-no,,Archaeological museum,"[
  ""Archaeological museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–5 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–5 PM"",
  ""friday"": ""10 AM–5 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""10 AM–5 PM""
}",ChIJBzFEFG6NGGARTsARiXqpz-U,0x60188d6e14443107:0xe5cfa97a8911c04e,16559640698615349326,"{
  ""latitude"": 35.7288381,
  ""longitude"": 139.7209159
}"
14,Printing Museum,"TOPPAN小石川本社ビル, 1 Chome-3-3 Suido, Bunkyo City, Tokyo 112-0005, Japan",https://www.printing-museum.org/,+81 3-5840-2300,,4.2,1150,,https://lh5.googleusercontent.com/p/AF1QipPJVFC6qjzvd2oRZ-Dx9SE3iHbFiBREyJpy97Ax=w122-h92-k-no,,Technology museum,"[
  ""Technology museum"",
  ""Museum"",
  ""Tourist attraction""
]",,Closes soon ⋅ 6 PM ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""Closed""
}",ChIJQxBwDVKMGGAR8R23mtjboHs,0x60188c520d701043:0x7ba0dbd89ab71df1,8908361786293951985,"{
  ""latitude"": 35.7089468,
  ""longitude"": 139.74127529999998
}"
15,Central Museum Ginza,"3 Chome-9-11 Ginza, Chuo City, Tokyo 104-0061, Japan",http://central-museum.jp/,+81 3-3546-5855,,3.9,149,,https://lh5.googleusercontent.com/p/AF1QipM7T-MaLCUwDiFuwaXk1VMfl1yKHX_3Ent2zD8a=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closes soon ⋅ 6 PM ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–6 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""10 AM–6 PM""
}",ChIJu2ZczOaLGGARqyh2nbbn8gk,0x60188be6cc5c66bb:0x9f2e7b69d7628ab,716890062217160875,"{
  ""latitude"": 35.6712864,
  ""longitude"": 139.7675755
}"
16,Meiji Jingu Museum,"1-1 Yoyogikamizonocho, Shibuya, Tokyo 151-0052, Japan",https://www.meijijingu.or.jp/museum/,+81 3-3379-5875,,4.1,404,,https://lh5.googleusercontent.com/p/AF1QipMe_c4OTfY_WgybsVGJEw4Fxn3auVKuaHodoLZ0=w138-h92-k-no,TRUE,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–4:30 PM"",
  ""wednesday"": ""10 AM–4:30 PM"",
  ""thursday"": ""Closed"",
  ""friday"": ""10 AM–4:30 PM"",
  ""saturday"": ""10 AM–4:30 PM"",
  ""sunday"": ""10 AM–4:30 PM"",
  ""monday"": ""10 AM–4:30 PM""
}",ChIJw-yvkzeNGGARjGUxRzKNPKQ,0x60188d3793afecc3:0xa43c8d324731658c,11834489167905121676,"{
  ""latitude"": 35.6723303,
  ""longitude"": 139.70212569999998
}"
17,Treasure Museum,"1-1 Yoyogikamizonocho, Shibuya, Tokyo 151-0052, Japan",https://www.meijijingu.or.jp/museum/houmotsuden/,+81 3-3379-5511,,4,42,,https://lh5.googleusercontent.com/p/AF1QipMdPjh8zENCU6MsY7Z2uG2Mk8eP2kWE6N0kvXuU=w80-h106-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Historical landmark""
]",,,,ChIJb_37DRyNGGARNUGHt2Kl4WE,0x60188d1c0dfbfd6f:0x61e1a562b7874135,7053100334843380021,"{
  ""latitude"": 35.6799952,
  ""longitude"": 139.6979635
}"
18,Gokinimono Museum,"2 Chome-4-14 Bunka, Sumida City, Tokyo 131-0044, Japan",,+81 3-3612-2773,,3,3,,https://lh5.googleusercontent.com/p/AF1QipNry27qEG6y95Iw8ss_dMbc0dQ90slAcaHKzZDO=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM Fri,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""Closed"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""9 AM–5 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""Closed""
}",ChIJq-QyAs2IGGAR7SnS7XjzQ8I,0x601888cd0232e4ab:0xc243f378edd229ed,13998299767509232109,"{
  ""latitude"": 35.708185799999995,
  ""longitude"": 139.82642529999998
}"
19,Tokyokaseidaigaku Museum,"百周年記念館, 1 Chome-18-1 Kaga, Itabashi City, Tokyo 114-0033, Japan",https://www.tokyo-kasei.ac.jp/hakubutu/,+81 3-3961-2918,,4.2,12,,https://lh5.googleusercontent.com/p/AF1QipM1jueXvhw3r0yT8Wb7_wevJCYhnPp5gHRAgxLn=w163-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""9:30 AM–5 PM"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–12 PM"",
  ""sunday"": ""Closed"",
  ""monday"": ""9:30 AM–5 PM""
}",ChIJwdWF-JGSGGAR2oi8KCrdvS4,0x60189291f885d5c1:0x2ebddd2a28bc88da,3368091269484808410,"{
  ""latitude"": 35.7551245,
  ""longitude"": 139.7213526
}"
20,Fujifilm Photo History Museum,"9 Chome-7-3 Akasaka, Minato City, Tokyo 107-0052, Japan",https://fujifilmsquare.jp/guide/museum.html,+81 3-6271-3350,,4.3,163,,https://lh5.googleusercontent.com/p/AF1QipMJcGUbRsLhmnAE7RqT7_L2FNDPCg4wzgTS-7m6=w163-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Open ⋅ Closes 7 PM,"{
  ""tuesday"": ""10 AM–7 PM"",
  ""wednesday"": ""10 AM–7 PM"",
  ""thursday"": ""10 AM–7 PM"",
  ""friday"": ""10 AM–7 PM"",
  ""saturday"": ""10 AM–7 PM"",
  ""sunday"": ""10 AM–7 PM"",
  ""monday"": ""10 AM–7 PM""
}",ChIJ8yxJ7HiLGGARwDNkSGEvTDA,0x60188b78ec492cf3:0x304c2f61486433c0,3480208706923410368,"{
  ""latitude"": 35.6653782,
  ""longitude"": 139.7301815
}"
1,Minato Science Museum,"3 Chome-6-9 Toranomon, Minato City, Tokyo 105-0001, Japan",https://minato-kagaku.tokyo/,+81 3-6381-5041,,4.5,533,,https://lh5.googleusercontent.com/p/AF1QipMuEWDWjST5QP_QucwblW8Y4T0vb1Gfv_8IGmDb=w122-h92-k-no,,Science museum,"[
  ""Science museum"",
  ""Museum""
]",,Open ⋅ Closes 8 PM,"{
  ""tuesday"": ""9 AM–8 PM"",
  ""wednesday"": ""9 AM–8 PM"",
  ""thursday"": ""9 AM–8 PM"",
  ""friday"": ""9 AM–8 PM"",
  ""saturday"": ""9 AM–8 PM"",
  ""sunday"": ""9 AM–8 PM"",
  ""monday"": ""9 AM–8 PM""
}",ChIJweGomtWLGGARsXBu2LArcKw,0x60188bd59aa8e1c1:0xac702bb0d86e70b1,12425479410460553393,"{
  ""latitude"": 35.6657665,
  ""longitude"": 139.7458724
}"
2,Samurai Theater Tokyo,"40 Yokoteramachi, Shinjuku City, Tokyo 162-0831, Japan",https://www.samurai-theater.com/en/,+81 90-9816-3671,,5,64,,https://lh5.googleusercontent.com/p/AF1QipNyhc__BCtEZuO_FTR1q-Eb6vp3TzafzVkfxiyg=w163-h92-k-no,,Museum,"[
  ""Museum"",
  ""Martial arts school""
]",,Closes soon ⋅ 6 PM ⋅ Opens 10 AM Wed,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""10 AM–5 PM"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–6 PM"",
  ""saturday"": ""10 AM–5 PM"",
  ""sunday"": ""10 AM–5 PM"",
  ""monday"": ""10 AM–6 PM""
}",ChIJibC9AwuNGGAR6AcLbCWaavI,0x60188d0b03bdb089:0xf26a9a256c0b07e8,17467943590227019752,"{
  ""latitude"": 35.7017318,
  ""longitude"": 139.73567079999998
}"
3,TNM & TOPPAN Museum Theater,"Japan, 〒110-0007 Tokyo, Taito City, Uenokoen, 13−9, 東京国立博物館 東洋館 地下1階",http://www.toppan-vr.jp/mt/,+81 50-5541-8600,,4.4,30,,https://lh5.googleusercontent.com/p/AF1QipORQ_Rz5uINc0ZyMVXygUQrm8lUJpCCpYwaBAZ3=w122-h92-k-no,,Museum,"[
  ""Museum""
]",,Closed ⋅ Opens 9:30 AM Wed,"{
  ""tuesday"": ""Closed"",
  ""wednesday"": ""9:30 AM–5 PM"",
  ""thursday"": ""9:30 AM–5 PM"",
  ""friday"": ""9:30 AM–5 PM"",
  ""saturday"": ""9:30 AM–5 PM"",
  ""sunday"": ""9:30 AM–5 PM"",
  ""monday"": ""Closed""
}",ChIJx7XPNIOOGGARbGpKsbFl1DU,0x60188e8334cfb5c7:0x35d465b1b14a6a6c,3878836992930900588,"{
  ""latitude"": 35.7177326,
  ""longitude"": 139.7765049
}"
4,Chuo City Local History Museum,"1 Chome-13-14 Shintomi, Chuo City, Tokyo 104-0041, Japan",https://www.city.chuo.lg.jp/bunka/kyodoshiryokan/_user_tobun_historical_museum.html,+81 3-3551-2167,,4.1,39,,https://lh5.googleusercontent.com/p/AF1QipPiK1RNQDBDdYJHO_zMIK_e8zoQ02SdZq0QaHmL=w122-h92-k-no,TRUE,Local history museum,"[
  ""Local history museum""
]",,Open ⋅ Closes 9 PM,"{
  ""tuesday"": ""9 AM–9 PM"",
  ""wednesday"": ""9 AM–9 PM"",
  ""thursday"": ""9 AM–9 PM"",
  ""friday"": ""9 AM–9 PM"",
  ""saturday"": ""9 AM–9 PM"",
  ""sunday"": ""9 AM–5 PM"",
  ""monday"": ""9 AM–9 PM""
}",ChIJtdYWGdGJGGARKhqghOFX7UA,0x601889d11916d6b5:0x40ed57e184a01a2a,4678492214012156458,"{
  ""latitude"": 35.6736459,
  ""longitude"": 139.77527139999998
}"
5,Yamada Yōji Museum,"6 Chome-22-19 Shibamata, Katsushika City, Tokyo 125-0052, Japan",http://www.katsushika-kanko.com/yamada-yoji-museum/,+81 3-3657-3455,,3.9,140,,https://lh5.googleusercontent.com/p/AF1QipMfpAG1sp5PyIc5LQuKNur9vsoV-CLqCLmsrwKj=w122-h92-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 9 AM Wed,"{
  ""tuesday"": ""9 AM–5 PM"",
  ""wednesday"": ""9 AM–5 PM"",
  ""thursday"": ""9 AM–5 PM"",
  ""friday"": ""9 AM–5 PM"",
  ""saturday"": ""9 AM–5 PM"",
  ""sunday"": ""9 AM–5 PM"",
  ""monday"": ""9 AM–5 PM""
}",ChIJ0QDyhruFGGARkhfXAZtKcyI,0x601885bb86f200d1:0x22734a9b01d71792,2482409849222535058,"{
  ""latitude"": 35.7571881,
  ""longitude"": 139.8806233
}"
6,Ōta Memorial Museum of Art,"1 Chome-10-10 Jingumae, Shibuya, Tokyo 150-0001, Japan",http://www.ukiyoe-ota-muse.jp/,+81 3-3403-0880,,4.3,1829,,https://lh5.googleusercontent.com/p/AF1QipNe2ISmtVzaPdWPXL2Zc3j2YsS4t8lr4sKCAGXU=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Tourist attraction""
]",,Closed ⋅ Opens 10:30 AM Wed,"{
  ""tuesday"": ""10:30 AM–5:30 PM"",
  ""wednesday"": ""10:30 AM–5:30 PM"",
  ""thursday"": ""10:30 AM–5:30 PM"",
  ""friday"": ""10:30 AM–5:30 PM"",
  ""saturday"": ""10:30 AM–5:30 PM"",
  ""sunday"": ""10:30 AM–5:30 PM"",
  ""monday"": ""Closed""
}",ChIJxcha6qSMGGARqdOIwOETVQc,0x60188ca4ea5ac8c5:0x75513e1c088d3a9,528350391604663209,"{
  ""latitude"": 35.6693959,
  ""longitude"": 139.7049808
}"
7,Panasonic Shiodome Museum of Art,"Panasonic Tokyo Shiodome Building, 4階, 1 Chome-5-1 Higashishinbashi, Minato City, Tokyo 105-8301, Japan",https://panasonic.co.jp/ew/museum/,+81 50-5541-8600,,4,1624,,https://lh5.googleusercontent.com/p/AF1QipOmUFAowa0ELvpHrnRakRsxtkDexn3puLED4qTF=w122-h92-k-no,,Art museum,"[
  ""Art museum"",
  ""Art gallery"",
  ""Tourist attraction""
]",,Closes soon ⋅ 6 PM ⋅ Opens 10 AM Thu,"{
  ""tuesday"": ""10 AM–6 PM"",
  ""wednesday"": ""Closed"",
  ""thursday"": ""10 AM–6 PM"",
  ""friday"": ""10 AM–8 PM"",
  ""saturday"": ""10 AM–6 PM"",
  ""sunday"": ""10 AM–6 PM"",
  ""monday"": ""10 AM–6 PM""
}",ChIJ6Sypp8KLGGAR4lmmX-zFFmo,0x60188bc2a7a92ce9:0x6a16c5ec5fa659e2,7644515036515686882,"{
  ""latitude"": 35.6659066,
  ""longitude"": 139.7619241
}"
8,Japan-China Friendship Center Art Museum,"1 Chome-5-番3号 Koraku, Bunkyo City, Tokyo 112-0004, Japan",https://jcfcmuseum.jp/,+81 3-3815-5085,,4.3,43,,https://lh5.googleusercontent.com/p/AF1QipPDm6vnG9plsZpzJp4lJQHGiX2_53SdZOD980Q=w122-h92-k-no,,Art museum,"[
  ""Art museum""
]",,,,ChIJb6t2fEaMGGAR7DlzyJYEvok,0x60188c467c76ab6f:0x89be0496c87339ec,9925375674425752044,"{
  ""latitude"": 35.7040404,
  ""longitude"": 139.74796949999998
}"
9,Chiisanakaino Museum,"Japan, 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 6 Chome−20−11, 梅月マンション",http://latiaxis.my.coocan.jp/info/saito/psm.htm,+81 3-3344-5430,,3.2,5,,https://lh5.googleusercontent.com/p/AF1QipO1bqP9r17i7bXZ2jujJvn5hR9NMHRqUY2RvZc3=w80-h142-k-no,TRUE,Museum,"[
  ""Museum"",
  ""Tourist attraction""
]",,Closes soon ⋅ 6 PM ⋅ Opens 1:30 PM Wed,"{
  ""tuesday"": ""1:30–6 PM"",
  ""wednesday"": ""1:30–6 PM"",
  ""thursday"": ""Closed"",
  ""friday"": ""1:30–6 PM"",
  ""saturday"": ""1:30–6 PM"",
  ""sunday"": ""1:30–6 PM"",
  ""monday"": ""1:30–6 PM""
}",ChIJVVWRtdXyGGARVOeA0WXJsa4,0x6018f2d5b5915555:0xaeb1c965d180e754,12588063872621012820,"{
  ""latitude"": 35.693194999999996,
  ""longitude"": 139.6873685
}"
